subject	article_name	doi	species_id	species_name	interaction_id	interaction_name	sentence
Ecology	PLoS_One-5-8-2917359	10.1371/journal.pone.0012053	ILD-5535,ITS-29588,ITS-41443,ITS-41062	T. pratense,A. sylvestris,A. elatius,P. pratense	interaction:023:host	host	Host plant nitrogen concentration increased with increasing plant species richness and was higher in legume (2.3±0.8%) than in non-legume plots (1.4±0.3%) and higher for legume ( T. pratense : 2.9±0.5%) than for non-legume host plants ( A. sylvestris : 2.0±0.4%,  A. elatius : 1.2±0.3%,  P. pratense : 1.3±0.3%).
Ecology	PLoS_One-5-8-2917359	10.1371/journal.pone.0012053	ASF-S-1715,ITS-29588,ASF-2688,ITS-41062,ASF-1845,ITS-41443	Aphis fabae,A. sylvestris,Diuraphis muehlei,P. pratense,Sipha maydis,A. elatius	interaction:023:host,interaction:023:host,interaction:023:host	host,host,host	Proportion of winged aphids Winged individuals were found in colonies of only four out of the ten aphid species ( Table S2 ):  Aphis fabae ,  Cavariella aegopodi  (both mainly on the host plant  A. sylvestris ),  Diuraphis muehlei  (on the host plant  P. pratense ) and  Sipha maydis  (on the host plant  A. elatius ).
Ecology	PLoS_One-5-8-2917359	10.1371/journal.pone.0012053	ASF-S-1715,ASF-2723,ITS-29588,ASF-2688,ITS-41062,ASF-1845,ITS-41443	A. fabae,C. aegopodii,A. sylvestris,D. muehlei,P. pratense,S. maydis,A. elatius	interaction:023:host,interaction:023:host,interaction:023:host	host,host,host	Only four aphid species produced winged morphs and are shown here:  A. fabae  (circles),  C. aegopodii  (up-facing triangles, both species mainly on the host plant species  A. sylvestris ) and  D. muehlei  (diamonds, on the host plant species  P. pratense ) and  S. maydis  (down-facing triangles, on the host plant species  A. elatius ).
Ecology	PLoS_One-5-8-2917359	10.1371/journal.pone.0012053	ICH-90215764,Dip-176089|Neu-11236|Dip-Syn-63256|Cha-17971|Dip-148301|ITS-86378|ITS-695895|ITS-575161|Dip-Syn-66089|Wtx-50967|ASF-255|OSF-18815|Cha-Syn-15894|Wtx-55096|OSF-S-12999|ICH-90238046|OSF-S-12998|Coc-18860-2588|CCW-10578|ASF-S-450|CCW-10611|Cha-17963|Dip-57700|OSF-18476|OSF-S-12613|ITS-87960|Dip-38730|OSF-S-12614|Dip-Syn-154883|Cer-S-167215|Dip-Syn-159220|Dip-85696|Cer-9211|Dip-Syn-69268|OSF-S-10959|Wtx-36042|Cer-S-166928|ITS-597213|Dip-168529|Cer-8040|ITS-91588|ITS-91589|Cer-S-163128|Cer-S-52983|OSF-S-11394|Dip-Syn-36166|ITS-584338	A. arvicola,T. brevicornis	interaction:023:host,interaction:023:host	hosts,host	When considering only aphid species that were hosts for the two most abundant parasitoids,  A. arvicola  and  T. brevicornis  (mummies only on non-legume host plants), emergence proportions were similar in legume and non-legume plots (F 1,25  = 0.029, P = 0.867).
Ecology	PLoS_One-5-8-2917359	10.1371/journal.pone.0012053	ITS-29588,ITS-41443,ITS-41062,ILD-5535	A. sylvestris,A. elatius,P. pratense,T. pratense	interaction:023:host,interaction:023:host,interaction:023:host	host,host,host	Closed black symbols depict parasitoids emerged from mummies on non-legume host plants ( A. sylvestris ,  A. elatius ,  P. pratense ) growing in plant communities without legumes, grey symbols depict parasitoids emerged from mummies on those non-legume host plant species in plant communities with legumes and open symbols depict parasitoids emerged from mummies on a legume host plant ( T. pratense ).
Ecology	PLoS_One-5-8-2917359	10.1371/journal.pone.0012053	ITS-41443,ITS-29588	A. elatius,A. sylvestris	interaction:023:host	host	Both parasitoid species developed only in aphids on non-legume host plant species ( A. elatius  and  A. sylvestris , respectively).
Ecology	PLoS_One-5-8-2917359	10.1371/journal.pone.0012053	ITS-41443,ITS-29588	A. elatius,A. sylvestris	interaction:023:host	host	Both parasitoid species developed only in aphids on non-legume host plant species ( A. elatius  and  A. sylvestris , respectively).
Ecology	PLoS_One-5-8-2914069	10.1371/journal.pone.0011916	ITS-79577,Rep-1927,Fis-25511,Fis-135442	green mussel,viridis,red lionfish,Pterois volitans	interaction:012:invasion	invasive	Threats to biodiversity: Invasive species Except for a couple of species—the green mussel ( Perna viridis ) and the red lionfish ( Pterois volitans )—little is known or documented on the status of marine alien species.
Ecology	PLoS_One_2011_Feb_14_6(2)_e16898	10.1371/journal.pone.0016898	Dip-67788,Fis-35611	D. mojavensis,Catalina	interaction:014:eating	feeding	In the Mojave Desert,  D. mojavensis  uses California barrel cactus,  Ferocactus cylindraceous , and on Santa Catalina Island near Los Angeles, CA,  Opuntia  spp. are used for feeding and breeding.
Ecology	PLoS_One_2011_Feb_14_6(2)_e16898	10.1371/journal.pone.0016898	ITS-114626|Dip-114446|ITS-178241,ITS-114626|Dip-114446|ITS-178241,ITS-180092	D. arizonae,D. arizonae,humans	interaction:004:commensalism	commensals	Baja California populations of  D. arizonae  are recent, associated with a tendency for  D. arizonae  to be commensals with humans.
Ecology	PLoS_One_2011_Feb_14_6(2)_e16898	10.1371/journal.pone.0016898	ITS-114626|Dip-114446|ITS-178241,Dip-67788,Dip-67788,ITS-114626|Dip-114446|ITS-178241	D. arizonae,D. mojavensis,D. mojavensis,D. arizonae	interaction:015:interaction	interaction	CHC variation in D. arizonae and D. mojavensis There were significant differences in CHC profiles between  D. mojavensis  and  D. arizonae  as well as large sex differences as shown by MANOVA, but a significant Sex X Species interaction ( Table 2 ) made species differences more apparent than differences due to gender ( Figure 1 ).
Ecology	PLoS_One_2011_Feb_14_6(2)_e16898	10.1371/journal.pone.0016898	ITS-114626|Dip-114446|ITS-178241,Dip-67788	D. arizonae,D. mojavensis	interaction:023:host	host	Host plant sharing by  D. arizonae  and  D. mojavensis  in nature is not widespread  [38] ,  [40] ,  [57] , so the role of cactus-induced shifts in CHC composition in these species should be evaluated on a host specific basis.
Ecology	PLoS_One_2011_Aug_5_6(8)_e23002	10.1371/journal.pone.0023002	ITS-175855,Rep-3249	Centrocercus urophasianus,Gopherus agassizii	interaction:012:invasion	invasion	Cheatgrass invasion of Desert Scrub threatens species including sage grouse ( Centrocercus urophasianus ) and desert tortoise ( Gopherus agassizii )  [39] ,  [40] .
Ecology	PLoS_One_2010_May_27_5(5)_e10761	10.1371/journal.pone.0010761	ITS-175804,ITS-178497,ITS-632855,ITS-632855	Lagopus lagopus,Anthus pratensis,field vole,Microtus agrestis	interaction:014:eating,interaction:001:predatorprey,interaction:001:predatorprey,interaction:001:predatorprey	consumption,predator,prey,prey	Here, we show how one type of MSFR can be fitted to field data on the consumption by a generalist predator (the hen or northern harrier  Circus cyaneus ) of its three most important prey species (the red grouse  Lagopus lagopus scoticus , the meadow pipit  Anthus pratensis , and the field vole  Microtus agrestis ) at 11 different combinations of prey density  [29] .
Ecology	PLoS_One_2010_Aug_11_5(8)_e12042	10.1371/journal.pone.0012042	ITS-180092,ITS-573083	human,orangutan	interaction:011:exclusion	exclude	With increasingly-frequent human-orangutan contact caused by shrinking habitat extent, we cannot exclude disease as a possible contributing factor to overall declining densities.
Ecology	PLoS_One_2010_Aug_11_5(8)_e12042	10.1371/journal.pone.0012042	ITS-573083,ITS-180092	orangutan,human	interaction:006:affecting	affected	Because it is suggested in some studies that orangutan densities decline in degraded forests  [38] ,  [39] , we used records for which forest condition was only lightly affected by human disturbance.
Ecology	PLoS_One_2011_Aug_26_6(8)_e23958	10.1371/journal.pone.0023958	ITS-79456,NZ-29378	Mytilus galloprovincialis,Xenostrobus pulex	interaction:001:predatorprey	prey	At the South Island sites, a mixture of  Mytilus galloprovincialis  and  Xenostrobus pulex  was used for prey because they were by far the most abundant small mussels in the area and are difficult to distinguish at small sizes.
Ecology	PLoS_One_2011_Aug_26_6(8)_e23958	10.1371/journal.pone.0023958	ITS-73795,Fis-112352,Fis-112352	whelks,New Zealand,New Zealand	interaction:001:predatorprey	predators	Where intertidal predators are rare or not influential (e.g., whelks in some places such as New Zealand), mussel cover is expected to be high even when recruitment is low or medium because of low predation rates (scenarios C, D; e.g., R-S sites on the New Zealand east coast).
Ecology	PLoS_One_2011_Aug_26_6(8)_e23958	10.1371/journal.pone.0023958	Fis-112352,Fis-31130|Fis-25664	New Zealand,sandy	interaction:001:predatorprey,interaction:001:predatorprey	prey,prey	Lobsters living on New Zealand subtidal reefs, have been shown to fiercely forage on nearby sandy bottom prey  [50] , and in New England lobsters have been shown to move up to the intertidal at night to prey  [51] .
Ecology	PLoS_One_2011_Jun_20_6(6)_e20957	10.1371/journal.pone.0020957	ITS-721562,ITS-42269	Diabrotica virgifera virgifera,Zea mays	interaction:014:eating	feeding	Materials and Methods Presence and absence data of the Western Corn Rootworm in North America and Europe The western corn rootworm (WCR),  Diabrotica virgifera virgifera  LeConte (Coleoptera: Chrysomelidae), is a major pest of cultivated corn,  Zea mays  L. Most of the damage to this crop is caused by larvae feeding on the roots of maize  [36] .
Ecology	PLoS_One_2010_Nov_5_5(11)_e13853	10.1371/journal.pone.0013853	ITS-632035,Fis-56227|ITS-632003|Fis-154959,Alg-65246|Fis-150531,ITS-632011,Wtx-68447|ITS-632015|Fis-153411|Scr-19-.01-.01-.00-.002-.001-.011-.-|FW-13|Cha-Syn-13466|ITS-94548|Cha-Syn-11894|Rhy-488900|ILD-1635-977|Dip-Syn-55530|CCW-7808|Wtx-61347,ITS-632036|Dip-162440|Cum-182111	M. myotis,M. blythii,M. brandtii,M. dasycneme,M. emarginatus,M. mystacinus	interaction:006:affecting	affected	In total, 6 bat species were affected;  M. myotis  (24 individuals),  M. blythii  (1),  M. brandtii  (1),  M. dasycneme  (1),  M. emarginatus  (1) and  M. mystacinus  (1).
Ecology	PLoS_One_2010_Nov_5_5(11)_e13853	10.1371/journal.pone.0013853	ITS-179988,ITS-632035	M. lucifugus,M. myotis	interaction:006:affecting	affected	At the moment, we lack the data that would answer these questions unequivocally, but we agree with the hypothesis of Wibbelt et al. [13]  that differences in clustering behaviour in the most affected species ( M. lucifugus  vs.  M. myotis ) during hibernation might play an important role.
Ecology	PLoS_One_2011_May_16_6(5)_e19997	10.1371/journal.pone.0019997	ITS-714842,ITS-714923,ITS-714999,ITS-714923	B. terrestris,B. hortorum,B. ruderatus,B. hortorum	interaction:021:mating,interaction:020:limiting	mated,limited	Whether these young queens were gynes (unmated queens) or pre-hibernation mated queens (searching for a hibernation site) remains unknown.While  B. terrestris  and  B. hortorum are very common species in Europe that are easily found in gardens, orchards or parks,  B. ruderatus  is rather rare and distributional data are limited due to its resemblance to  B. hortorum [37] .
Ecology	PLoS_ONE_2008_Oct_9_3(10)_e3365	10.1371/journal.pone.0003365	BSF-3687,BSF-S-1684	Nauphoeta cinerea,B. germanica	interaction:015:interaction,interaction:021:mating	interactions,mating	Contrary to  Nauphoeta cinerea   [33] ,  [34] , i.e. the only cockroach species for which sexual selection has been consistently studied, neither male nor female  B. germanica  establish dominance hierarchies and intrasexual agonistic interactions do not interfere with their mating success  [35] .
Ecology	PLoS_ONE-4-5-2672166	10.1371/journal.pone.0005333	Fis-22747|Fis-133951|Fis-23277|Fis-23060|Fis-23051|Fis-23240|Fis-23061|Fis-23063|Fis-23050|Fis-23047|Fis-23071|Fis-23064|Fis-23054|Fis-23067|Fis-23066|Fis-23069|Fis-23068|Fis-23059|Fis-23058|Fis-23044|Fis-23222|Fis-49770,Fis-23805|Fis-29374|Fis-23673|Fis-23672|Fis-29758|Fis-22208|Fis-30649|Fis-13595|Fis-23416|Fis-23414|Fis-23882|Fis-21116|Fis-47571|Fis-23881|Fis-23200|Fis-22744|Fis-22704|Fis-22184|Fis-22185|Fis-22187|Fis-30348|Fis-13477|Fis-23749|Fis-22957|Fis-23420|Fis-29762|Fis-22977|Fis-23422|Fis-22954,Fis-23309|Fis-23823|Fis-30668|Fis-30669|Fis-22195|Fis-23821|Fis-31825|Fis-32770|Fis-22194|Fis-22735|Fis-31106,Fis-22722,Fis-22781	sharks,jacks,barracuda,groupers,snappers	interaction:001:predatorprey	predators	Sighting frequencies of large-bodied predators, such as sharks, jacks, barracuda, and large groupers and snappers, were two to three times higher on reefs adjacent to the uninhabited islands relative to nearby inhabited ones ( Text S1 ,  Table S1 ).
Ecology	PLoS_ONE-4-5-2672166	10.1371/journal.pone.0005333	Fis-22781,Fis-23612,Fis-22798	snappers,schoolmaster,lane snapper	interaction:024:relationship,interaction:024:relationship	relationships,relationship	For example, Wormald  [47]  found varying relationships (positive and negative) of coral volume on two snappers (schoolmaster and lane snapper, respectively) while Graham et al. [43]  was unable to detect a relationship between coral loss and fishes larger than 20 cm.
Ecology	PLoS_ONE-4-5-2672166	10.1371/journal.pone.0005333	Fis-33222|Fis-30019|Fis-23389|Fis-29301|Fis-22897|Fis-30020,Fis-22722,Fis-22703,Fis-22703,Fis-22781,Fis-22787	trumpetfish,grouper,graysby,coney,snapper,mahogany snappers	interaction:001:predatorprey	predators	Indeed, the relatively unfished trumpetfish, and the two smallest species of both grouper (i.e., graysby and coney) and snapper (i.e., lane and mahogany snappers) were found to increase in presence with decreasing presence of large predators ( Table 3 ,  Figs.
Ecology	PLoS_ONE-4-5-2672166	10.1371/journal.pone.0005333	Fis-135442,Fis-50204|Cer-33297|Fis-26701|Fis-35407|Lep-83155.0|ITS-97042|Myr-2039479|Fis-113947|Wtx-17612,Fis-25511|Fis-26694|Fis-58954	Pterois volitans,P. miles,lionfish	interaction:012:invasion,interaction:010:facilitation,interaction:001:predatorprey	invasion,facilitated,predators	The recent invasion of Indo-Pacific lionfishes ( Pterois volitans  and  P. miles ) in the Caribbean may have been facilitated by overfishing large predators capable controlling their rapid spread and population explosion  [78]  and is alarming considering the strong predatory effects lionfish can have on native fishes  [79] .
Ecology	PLoS_ONE_2009_Apr_29_4(4)_e5377	10.1371/journal.pone.0005377	ITS-577420,ITS-578679	Petalomyrmex phylax,Cataulacus mckeyi	interaction:023:host,interaction:003:mutualism,interaction:005:parasitism	host,mutualistic,parasitic	Geographic clines for three measures of within-population genetic variation at microsatellite loci of the host-plant  Leonardoxa a. africana , the mutualistic ant  Petalomyrmex phylax  and the parasitic ant  Cataulacus mckeyi .
Ecology	PLoS_ONE_2009_Apr_29_4(4)_e5377	10.1371/journal.pone.0005377	CIP-414-117,ITS-577420,ITS-578679	L. a,P. phylax,C. mckeyi	interaction:023:host,interaction:003:mutualism,interaction:005:parasitism	host,mutualist,parasitic	Differentiation between pairs of populations was significant for most comparisons for each of the three taxa (after correction for multiple tests, 161 out of 171 pairwise  F ST  values were significant for the host plant  L. a. africana ; 203 out of 210 for the mutualist ant  P. phylax ; and 73 out of 91 for the parasitic ant  C. mckeyi ).
Ecology	PLoS_ONE_2009_Apr_29_4(4)_e5377	10.1371/journal.pone.0005377	ITS-577420,ITS-578679	P. phylax,C. mckeyi	interaction:023:host	host	Estimates of the time of divergence in numbers of generations,  T , were of the same order of magnitude for the three taxa: 968≤ T ≪3,104 for  P. phylax , 712≤ T ≪2,503 for  C. mckeyi , and 619≤ T ≪2,774 for their host-plant.
Ecology	PLoS_ONE_2009_Apr_29_4(4)_e5377	10.1371/journal.pone.0005377	Fis-23442,ITS-578679,ITS-577420	cline,C. mckeyi,P. phylax	interaction:020:limiting	limit	Capture-recapture models applied to change in species occupancy on marked trees over three to seven years indicated a negative correlation between distance to the southern limit of the cline and turnover of inhabitants in  C. mckeyi -inhabited trees ( P  = 0.019;  r S  = 0.886,  N  = 6 populations), but failed to detect clinal variation of turnover of inhabitants in  P. phylax  inhabited trees ( P  = 0.623;  r S  = 0.257,  N  = 6 populations, see  Table S4 ).
